"Auction ended on Tue, Dec 8, 2009",Jackson's Auction,"['2229 Lincoln Street', 'Cedar Falls, IA 50613', 'United States']","['$26,000.00', '$25,000.00', '$24,000.00', '$23,000.00', '$22,000.00', '$21,000.00', '$20,000.00', '$19,000.00', '$18,000.00', '$17,000.00', '$16,000.00', '$15,000.00', '$14,000.00', '$13,000.00', '$12,000.00', '$11,000.00', '$10,000.00', '$10,000.00']","Estimate $15,000 - $20,000","[""PABLO PICASSO (Spanish 1881-1973) L'Espagnole--1962 Color linoleum cut Signed lower right  in pencil and numbered 47/50 lower left, Bloch, 1095 13.8 inches x 10.6 inches (35.1 x 26.9 cm), contained in a carved gilt glazed frame with linen mat and gilt liner Estimate $15,000-$20,000 Euro 10,200-13,700  Provenance:  Centaur Gallery, Las Vegas, Nevada""]",180: PABLO PICASSO LINOCUT,https://www.liveauctioneers.com/item/6869216_180-pablo-picasso-linocut,"Sold for $26,000"
"Auction ended on Thu, Apr 25, 2013",Wright,"['1440 W. Hubbard St.', 'Chicago, IL 60642', 'United States']","['$26,000.00', '$25,000.00', '$24,000.00', '$22,000.00', '$21,000.00', '$20,000.00', '$15,000.00']","Estimate $30,000 - $40,000","['Pablo Picasso Tête de Femme IV ', <br/>, 'Spain, 1939 ', <br/>, 'aquatint on wove paper ', <br/>, '17.75 h x 13.25 w inches ', <br/>, ""Dated in the plate '20.4.1939'. Watermark to the lower margin 'Picasso'. "", <br/>, 'Literature: ', <i>Pablo Picasso, Volume I: Catalogue of the Printed Graphic Work 1904-1967</i>, ', Bloch, no. 1340 ', <br/>, 'Provenance: Estate of the artist | Thence to Bernard Ruiz-Picasso | Acquired from Bernard Ruiz-Picasso in 2000 | Important private collection']",Pablo Picasso Tête de Femme IV,https://www.liveauctioneers.com/item/16813322_pablo-picasso-tte-de-femme-iv,"Sold for $26,000"
"Auction ended on Sun, Dec 13, 2009",Leslie Hindman Auctioneers,"['1338 West Lake Street', 'Chicago, IL 60607', 'United States']","['$26,000.00', '$24,000.00', '$22,000.00', '$20,000.00', '$10,000.00']","Estimate $20,000 - $30,000","[<b>Pablo Picasso</b>, <br/>, '(Spanish, 1881-1973)', <br/>, <i>Imaginary Portraits</i>, ' (a group of ten)', <br/>, 'lithographs', <br/>, 'edition A44/250', <br/>, '26 x 19 3/4 inches (each).']","230: Pablo Picasso, (Spanish, 1881-1973), Imaginary Por",https://www.liveauctioneers.com/item/6875100_230-pablo-picasso-spanish-1881-1973-imaginary-por,"Sold for $26,000"
"Auction ended on Mon, Apr 29, 2013",PHILLIPS,"['450 Park Avenue', 'New York, NY 10022', 'United States']","['$26,000.00', '$24,000.00', '$22,000.00', '$20,000.00', '$15,000.00']","Estimate $25,000 - $35,000","['Tête de faune, 1966.', <br/>, <br/>, 'Unique ceramic tile, painted in white and blue with partial glaze, 7 5/8 x 7 5/8 in (19.4 x 19.4 cm).', <br/>, 'signed in paint on the reverse, with a Galerie Louise Leiris, Paris, label on the reverse, in very good condition.', <br/>, <br/>, ""PROVENANCE Galerie Louise Leiris, Paris Christie's South Kensington, Twentieth Century Art, December 03, 1999, Lot 176 Madoura has confirmed the authenticity of this work, June, 5, 2000.""]",PABLO PICASSO,https://www.liveauctioneers.com/item/17104622_pablo-picasso,"Sold for $26,000"
"Auction ended on Thu, Oct 12, 2017",Wright,"['1440 W. Hubbard St.', 'Chicago, IL 60642', 'United States']","['$26,000.00', '$24,000.00', '$22,000.00', '$20,000.00']","Estimate $30,000 - $50,000","[<strong>Pablo Picasso</strong>, <br/>, 'Picador et Taureau', <br/>, <br/>, '1959', <br/>, 'linocut on Arches paper', <br/>, '21 h x 25.25 w in (53 x 64 cm)', <br/>, <br/>, 'Sheet measures: 24.5 h x 29.5 w inches ', <br/>, ""Signed and numbered to lower edge '20/50 Picasso'. This work is number 20 from the edition of 50 published by Galerie Leiris, Paris."", <br/>, <br/>, <strong>Provenance:</strong>, ' Merrill Chase Gallery, Chicago | Acquired from the previous by the present owner in 1975', <br/>, <br/>, <strong>Literature:</strong>, ' Bloch 907 ', <i>Picasso Linocuts 1958-1963</i>, ', Karshan, pg. 5']","Pablo Picasso, Picador et Taureau",https://www.liveauctioneers.com/item/56362490_pablo-picasso-picador-et-taureau,"Sold for $26,000"
"Auction ended on Wed, Apr 25, 2012",PHILLIPS,"['450 Park Avenue', 'New York, NY 10022', 'United States']","['$26,000.00', '$24,000.00', '$22,000.00', '$20,000.00', '$19,000.00', '$18,000.00', '$17,000.00', '$16,000.00', '$15,000.00', '$14,000.00']","Estimate $20,000 - $30,000","[""Vase with Two Handles, 1952. White earthenware turned vase, painted in black, white and grey patina, with knife engraving and partial brushed glaze, 15 1/4 x 9 3/4 x 7 in (38.7 x 24.8 x 17.8 cm) from the edition of 400, inscribed `Edition Picasso' in black and with Edition Picasso and Madoura Plein Feu pottery stamps on the interior of the underside, an extremely fine version of this piece, in excellent condition."", <br/>, <br/>, 'Alain Ramié 141; Georges Ramié 715', <br/>, ""Along with Alain Ramié 213 (lot 10), this is one of the most iconic of the Picasso ceramic editions and commonly referred to as the `King'""]","9: PABLO PICASSO, Vase with Two Handles, 1952",https://www.liveauctioneers.com/item/11366112_9-pablo-picasso-vase-with-two-handles-1952,"Sold for $26,000"
"Auction ended on Tue, Nov 26, 2013",Capitoliumart s.r.l.,"['Via Carlo Cattaneo 55', 'P.zza Tebaldo Brusato 35', 'Brescia (BS) , 25100', 'Italy']","['€20,500.00', '€20,000.00', '€19,500.00', '€19,000.00', '€18,500.00', '€18,000.00', '€17,500.00', '€17,000.00', '€16,500.00', '€16,000.00', '€15,500.00', '€15,000.00', '€14,500.00', '€14,000.00', '€13,500.00', '€13,000.00', '€12,500.00', '€12,000.00', '€11,500.00', '€11,000.00', '€10,500.00', '€10,500.00', '€11,000.00', '€10,000.00', '€9,800.00', '€9,600.00', '€9,400.00', '€9,200.00', '€9,000.00', '€8,800.00', '€8,600.00', '€8,400.00', '€8,200.00', '€8,000.00', '€7,800.00', '€7,600.00', '€7,400.00', '€7,200.00', '€7,000.00', '€6,800.00', '€6,600.00', '€6,400.00', '€6,200.00', '€6,000.00', '€5,800.00', '€5,600.00', '€5,400.00', '€5,200.00', '€5,000.00', '€4,900.00', '€4,800.00', '€4,700.00', '€4,600.00', '€4,600.00', '€4,500.00', '€4,400.00', '€4,300.00', '€4,200.00', '€4,100.00', '€4,000.00', '€3,900.00', '€3,800.00', '€3,700.00', '€3,600.00', '€3,500.00', '€3,400.00', '€3,300.00', '€3,300.00', '€3,200.00', '€3,200.00', '€3,100.00', '€3,100.00', '€3,100.00', '€3,000.00', '€3,000.00', '€2,900.00', '€2,900.00', '€2,900.00', '€2,800.00', '€2,800.00', '€2,800.00', '€2,700.00', '€2,700.00', '€2,600.00', '€2,600.00', '€2,600.00', '€2,500.00', '€2,500.00', '€2,500.00', '€2,400.00', '€2,400.00', '€2,400.00', '€2,300.00', '€2,300.00', '€2,200.00', '€2,200.00', '€2,100.00', '€2,100.00', '€2,100.00', '€2,000.00', '€2,000.00']","Estimate €6,000 - €8,000","['PICASSO PABLO (1881 - 1973) Senza titolo. 1961. Matita su carta. Cm 24,00 x 32,00. Firma e data in basso a matita. Autentica su fotografia di Maya Picasso. Cornice presente']",PABLO PICASSO Senza titolo.,https://www.liveauctioneers.com/item/21945563_pablo-picasso-senza-titolo,"Sold for €20,500"
"Auction ended on Wed, May 4, 2016",Senescent,"['29 Braemar Hill Road', 'Hong Kong, 00000', 'Hong Kong']","['$25,000.00', '$25,000.00']","Estimate $50,000 - $80,000","['A remarkable find and such a vibrant print. A number one editioned print, extremely rare. Figure au Corsage Rayé by Pablo Picasso is a Lithograph in colors on Arches paper, signed in pencil and numbered 1/50. Dimensions are 25.625\\"" x 19.875\\"". Signed and numbered in pencil, on the right lower side. Print has very distinctive ragged edges.']",Figure au Corsage Rayé by Pablo Picasso: 1949,https://www.liveauctioneers.com/item/45057625_figure-au-corsage-ray-by-pablo-picasso-1949,"Sold for $25,000"
"Auction ended on Sun, Jan 5, 2014",Clarke Auction Gallery,"['2372 Boston Post Road', 'Larchmont, NY 10538', 'United States']","['$25,000.00', '$24,000.00', '$23,000.00', '$22,000.00', '$21,000.00', '$20,000.00', '$19,000.00', '$18,000.00', '$17,000.00', '$16,000.00', '$12,000.00']","Estimate $25,000 - $35,000","['Man\'s Wife."" Madoura turned pitcher of white earthenware clay with decoration in engobes, knife engraved under partial brushed glaze. Stamped with the \'MADOURA PLEIN FEU\' and \'EDITION PICASSO\' pottery stamps and hand inscribed \'EDITION PICASSO\' on underside. Dimensions: 14.5"" high x 10"" wide. Condition: On Dec. 30th the following condition report was added. While estate fresh, by national and international request under black light inspection there is a 2.375"" line from the foot rim going up, and a 0.75"" crescent shape to the foot rim that fluoresces. The 2.375"" area does not seem to fluoresce on the inside suggesting no hairline or crack, however this lot will be offered as is.']","PICASSO, Pablo. Signed Madoura Pitcher ""Bearded",https://www.liveauctioneers.com/item/22986867_picasso-pablo-signed-madoura-pitcher-bearded,"Sold for $25,000"
"Auction ended on Sat, Jun 2, 2018",Palm Beach Modern Auctions ,"['417 Bunker Rd.', 'West Palm Beach, FL 33405', 'United States']","['$25,000.00', '$24,000.00', '$23,000.00', '$22,000.00', '$21,000.00', '$20,000.00', '$19,000.00', '$18,000.00', '$17,000.00', '$15,000.00']","Estimate $25,000 - $35,000","[<b>Designer/Artist &amp; Manufacturer:</b>, ' Pablo Picasso (Spanish, 1881-1973); Madoura', <br/>, <b>Markings:</b>, ' Madoura Plein Feu imprint, Edition Picasso imprint, Edition Picasso Madoura (under the glaze); ed. of 400', <br/>, <b>Country of Origin &amp; Materials:</b>, ' France; partially engraved, colored engobe and glaze on ceramic ', <br/>, <b>Additional Information:</b>, ' Provenance: Prestigious Private Collection, Paris, France. Reference: Pablo Picasso- Catalogue of the Edited Ceramic Works 1947-1971, Alain Ramie, 220.', <br/>, <b>Dimensions(H,W,D):</b>, ' 15.25""h, 12.5""w, 1.5""d']",Large Pablo Picasso VISAGE DE FEMME Platter (A.R. 220),https://www.liveauctioneers.com/item/62084767_large-pablo-picasso-visage-de-femme-platter-ar-220,"Sold for $25,000"
"Auction ended on Wed, Apr 25, 2012",PHILLIPS,"['450 Park Avenue', 'New York, NY 10022', 'United States']","['$25,000.00', '$22,000.00', '$14,000.00']","Estimate $20,000 - $30,000","['Scene Bacchique au Minotaure, plate 85 from La suite Vollard, 1933. Etching, on Montval paper watermark Vollard, with full margins, I. 11 1/2 x 14 1/4 in (29.2 x 36.2 cm);S. 13 1/4 x 17 1/2 in (33.7 x 44.5 cm) signed in pencil, from the edition of 260 (there were also 50 with wider margins), published by Ambroise Vollard, Paris, in very good condition, framed.', <br/>, <br/>, 'Georges Bloch 192; Bernhard Geiser and Brigitte Baer 351/III/B/d']","34: PABLO PICASSO, Scene Bacchique au Minotaure, plate ",https://www.liveauctioneers.com/item/11366137_34-pablo-picasso-scene-bacchique-au-minotaure-plate,"Sold for $25,000"
"Auction ended on Wed, Apr 23, 2014",RoGallery.com,"['47-15 36th Street', 'Long Island City, NY 11101', 'United States']","['$25,000.00', '$22,500.00', '$20,000.00', '$20,000.00']","Estimate $25,000 - $30,000","['Artist:  Pablo Picasso, Spanish (1881 - 1973)', <br/>, 'Title:  Face with Leaves (Ramie 324)', <br/>, 'Year:  1956', <br/>, 'Medium:  Round Dish, O.P. white earthenware clay, engobe decoration under brushed glaze', <br/>, 'Edition:  26/100', <br/>, 'Size:  16.5 in. (41.91 cm) diameter']","Pablo Picasso, Face with Leaves (Ramie 324), Round",https://www.liveauctioneers.com/item/25758440_pablo-picasso-face-with-leaves-ramie-324-round,"Sold for $25,000"
"Auction ended on Wed, Jun 30, 2010",Dreweatts Bristol Auction Rooms,"['Baynton Road', 'Ashton', 'Bristol, BS3 2EB', 'United Kingdom']","['£18,000.00', '£17,000.00', '£16,000.00', '£15,000.00', '£14,000.00', '£13,000.00', '£10,000.00']","Estimate £20,000 - £30,000","[<p>Pablo Picasso (1881-1973) Drawing on the cover ofThe Private World of Pablo Picasso** Pablo Picasso (1881-1973) Drawing on the cover of The Private World  of Pablo Picasso, Coloured crayon on paper, Signed and dated 3.7.58 in blue crayon  lower margin, Inscribed Pour Jerry Mason top margin, 28 x 20cm (11 x 8in) A certificate of authenticity from Maya Picasso accompanies this lot, A further certificate of authenticity issued by Claude Picasso is also included(1)</p>]",67: Pablo Picasso (1881-1973) Drawing on the cover ofT,https://www.liveauctioneers.com/item/7532739_67-pablo-picasso-1881-1973-drawing-on-the-cover-oft,"Sold for £18,000"
"Auction ended on Sat, May 12, 2012",WestLicht Photographica Auction ,"['Peter Coeln GmbH', 'Westbahnstrasse 40', 'Vienna, 1070', 'Austria']","['€20,000.00', '€19,000.00', '€18,000.00', '€17,000.00', '€16,000.00', '€15,000.00', '€14,000.00', '€13,000.00', '€12,000.00', '€11,000.00', '€10,000.00', '€9,500.00', '€9,000.00', '€8,500.00', '€8,000.00', '€8,000.00']","Estimate €14,000 - €16,000","['Studio Visages / Raymond Fabre, Pablo Picasso,  Perpignan 1954,  49,5 x 39,6 cm (19,5 x 15,6 in), Signed and dedicated »A Raymond Fabre, son ami Picasso, Perpignan le 24.9.54« by Picasso in ink in the image, three studio stamps on the reverse']",1107: Studio Visages / Raymond Fabre,https://www.liveauctioneers.com/item/11279671_1107-studio-visages-raymond-fabre,"Sold for €20,000"
"Auction ended on Sat, Jun 2, 2012",Galerie Bassenge,"['Erdener Str. 5a', 'Berlin, 14193', 'Germany']","['€20,000.00', '€23,000.00']","Estimate €23,000 - €30,000","['Scène bachique au Minotaure. Radierung auf Montval-Bütten. 29,5 x 36,5 cm (Plattenrand); 33,7 x 44,5 cm (Blattgröße). Signiert. Auflage 260 Ex. (1933). Baer 351 III d; Bloch 192. ', <br/>, 'Blatt 85 aus der Folge ""Suite Vollard"", verlegt durch Ambroise Vollard, Paris 1939. In einem heiter-fröhlichen Gelage zeigt sich der römische Weingott Bacchus ungeniert nackt zwischen seinen Musen liegend, einem Minotaurus mit erhobenem Weinkelch zuprostend. Darstellungen von Figuren aus der Mythologie, Minotauren und weibliche Akte treten in der ""Suite Vollard"" in zahlreichen Variationen auf. Die bedeutende Graphikfolge war in den Jahren 1930 bis 1937 im Auftrag von Picassos Pariser Kunsthändler und Verleger Ambroise Voillard entstanden. Brillanter, sehr gratiger Druck mit Rand, an drei Seiten mit dem Schöpfrand. Ganz minimal gebräunt in der linken und oberen Blattkante, gering gebrauchsspurig, sonst in tadellos schöner, frischer Erhaltung.', <br/>, <br/>]","8355: Picasso, Pablo: Scène bachique au Minotaure",https://www.liveauctioneers.com/item/11573656_8355-picasso-pablo-scne-bachique-au-minotaure,"Sold for €20,000"
"Auction ended on Sat, Jun 2, 2012",Galerie Bassenge,"['Erdener Str. 5a', 'Berlin, 14193', 'Germany']","['€20,000.00', '€22,000.00']","Estimate €22,000 - €24,000","['Femme à la source. Farbiger Linolschnitt auf Arches Velin. 52,5 x 63,8 cm (Darstellung); 62 x 75 cm (Blattgröße). Signiert. Auflage 50 num. Ex. (1962). Baer 1326 III B a (von b)', <br/>, 'Im Jahr 1959 beginnt Picasso mit einer ersten Serie von farbigen Linolschnitten, die von seinem Drucker Hidalgo Arnéra aus Vallauris hergestellt werden. Er verfeinerte diese Hochdrucktechnik derart, dass er anstelle der Verwendung einer Platte für jeweils eine Farbe nun Farblinolschnitte mit nur einem Druckstock drucken konnte. Mit dem Schwerpunkt auf dem Bildelement der Farbe setzte Picasso den Farblinolschnitt nahezu dem gemalten Bild gleich. Es entstanden zwischen 1959 und 1962 zahlreiche bacchische und bukolische Szenen, Stierkämpfe, Frauenakte und Porträtköpfe. Das Hauptblatt der Linolschnitte wurde jedoch die ""Frauenbüste nach Cranach"" von 1958, das mit seiner feinen Schnittechnik und sorgfältigen Farbwahl der Manier eines Gemäldes nahekommt. Unser Blatt entstand 1962 in der ländlichen Gegend um Mougins, dem letzten Wohnort Picassos. Mit dem Federmesser und dem Hohleisen bearbeitete er die Linoleumplatte und färbte sie anschließend in vier Farben ein. Die abstrahierte Figur an der Quelle lässt sich zunächst schwer einem Frauenkörper zuordnen, zeigt jedoch eine vornübergebeugte Frau mit sonderbaren Körperproportionen. Herausgegeben von der Galerie Louise Leiris, Paris 1963, Druck von Arnéra, Vallauris. Prachtvoller, kontrastreicher Druck von differenzierter Farbigkeit mit Rand. In tadelloser, vollkommen frischer Erhaltung. ', <br/>, <br/>]","8361: Picasso, Pablo: Femme à la source",https://www.liveauctioneers.com/item/11573662_8361-picasso-pablo-femme-la-source,"Sold for €20,000"
"Auction ended on Sat, Feb 4, 2017",Palm Beach Modern Auctions ,"['417 Bunker Rd.', 'West Palm Beach, FL 33405', 'United States']","['$20,000.00', '$19,000.00', '$18,000.00', '$17,000.00', '$16,000.00', '$15,000.00', '$15,000.00']","Estimate $15,000 - $25,000","[<b>Artist: </b>, 'Pablo Picasso (Spanish, 1881-1973); Madoura', <br/>, <b>Markings: </b>, 'marking(s); ed. 105/500', <br/>, <b>Country of Origin &amp; Materials: </b>, 'French; ceramic', <br/>, <b>Additional Information: </b>, 'Form is CHOUETTE (owl). Provenance: Private collector who purchased the piece directly from the Madoura Pottery Works | Private Collection, Flagler Beach, Florida. Reference: Pablo Picasso- Catalogue of the Edited Ceramic Works 1947-1971, Alain Ramié, #543.', <br/>, <b>Dimensions: </b>, '9""h, 7""w, 5.5""d']",Pablo Picasso CHOUETTE Vase / Vessel,https://www.liveauctioneers.com/item/50412302_pablo-picasso-chouette-vase-vessel,"Sold for $24,400"
"Auction ended on Tue, Dec 5, 2017",Forum Auctions,"['220 Queenstown Road', 'London, SW8 4LP', 'United Kingdom']","['£18,000.00', '£17,000.00', '£16,000.00', '£15,000.00', '£22,000.00']","Estimate £30,000 - £40,000","['δ Pablo Picasso (1881-1973)', <br/>, 'La Pique (Bloch 908; Baer 1227A)', <br/>, ""Linocut printed in red and yellow, 1959, signed and inscribed 'Essai' in pencil, a trial proof aside from the edition of 50, on thick wove paper, with margins, sheet 621 x 750mm (24 3/8 x 29 1/2in) (unframed)"", <br/>, <br/>, 'Footnote:', <br/>, <br/>, ""Working trial proofs of Picasso's linocuts are incredibly scarce. The present impression printed with particularly deep relief and with vibrant colours is identical in scale and configuration to another trial proof sold at Artcurial, Paris, on May 31, 2011, lot 229, which was dedicated to Picasso's master linocut printer Hidalgo Arnéra. Notably both works share the same slightly right aligned registration of the yellow block, which suggests that the proofs are from the same state and were printed at the same time in order for the artist to resolve the image for the final state. "", <br/>, <br/>, 'δ This lot is sold subject to Artists Resale Rights, details of which can be found in our Terms and Conditions.']",&#948; Pablo Picasso (1881-1973)  La Pique (Bloch 908;,https://www.liveauctioneers.com/item/57712054_and948-pablo-picasso-1881-1973-la-pique-bloch-908,"Sold for £18,000"
"Auction ended on Sat, Mar 14, 2015",Brunk Auctions,"['117 Tunnel Road', 'Asheville, NC 28805', 'United States']","['$24,000.00', '$23,000.00', '$22,000.00', '$10,000.00']","Estimate $20,000 - $30,000","['(Spanish, 1881-1973)', <br/>, '[Paloma et sa Poupée sur Fond Noir] (B.7), 1952, edition 19/50; printed by Mourlot, signed in red pencil lower right ""Picasso"", lithograph on paper, 29-7/8 x 22-1/4 in.; contemporary black-painted and silver gilt frame, full deckled edges, light toning and foxing primarily at edges, text bleed to verso of sheet from cardboard, creases at top horizontally. Provenance: Purchased in Paris from R. G. Michel in the early 1950s; Private Collection']",Pablo Picasso,https://www.liveauctioneers.com/item/34836817_pablo-picasso,"Sold for $24,000"
"Auction ended on Sun, Sep 13, 2009",Leslie Hindman Auctioneers,"['1338 West Lake Street', 'Chicago, IL 60607', 'United States']",,"Estimate $4,500 - $5,000","['Pablo Picasso (Spanish, 1881-1973) Femme au chapeau fleuri ceramic plaque edition 47/100, stamped Madoura Plein Feu/Madoura/Edition Picasso 10 x 13 inches.']","Pablo Picasso, (Spanish, 1881-1973), Femme au chapeau f",https://www.liveauctioneers.com/item/6640518_pablo-picasso-spanish-1881-1973-femme-au-chapeau-f,"Sold for $24,000"
"Auction ended on Sat, May 30, 2015",Heritage Auctions,"['3500 Maple Avenue', '17th Floor', 'Dallas, TX 75219', 'United States']","['$24,000.00', '$22,000.00', '$21,000.00', '$20,000.00', '$19,000.00', '$18,000.00', '$17,000.00', '$16,000.00', '$5,000.00']","Estimate $10,000 - $15,000","[<b>After PABLO PICASSO (Spanish, 1881-1973)</b>, <br/>, <i>La Corrida</i>, ', 1956', <br/>, 'Aquatint in colors', <br/>, '19 x 25-5/8 inches (48.3 x 65.1 cm)', <br/>, 'Ed. 63/200', <br/>, ""Signed and numbered in pencil with the printer's ink stamp"", <br/>, 'Published by Atelier Lacouriére, Paris ', <br/>, 'Printed by Aldo Crommelynck', <br/>, ' ', <br/>, <br/>, <b>Alternate Artist Spellings:</b>, ' ""Pablo Picasso"", ""Picasso, Pablo"", ""Picasso, Pablo Diego José Francisco de Paula Juan Nepomuceno Crispín Crispiniano de la Santissima Trinidad Ruiz Blasco"", ""Picasso, Pablo Ruiz"", ""Picasso, Pablo Ruiz y"", ""Ruiz Picasso, Pablo"", ""Ruiz y Picasso, Pablo"", ""Ruiz, Pablo"", ""Ruys Picasso, Pablo"", ""Ruys, Pablo""        ', <br/>, '            Please note, this work is ""After Pablo Picasso.""']","70006: PABLO PICASSO (Spanish, 1881-1973) La Corrida, 1",https://www.liveauctioneers.com/item/37128416_70006-pablo-picasso-spanish-1881-1973-la-corrida-1,"Sold for $24,000"
"Auction ended on Mon, Jul 20, 2009",Gilden's Arts,"['74 Heath Street', 'Hampstead', 'London, NW3 1DN', 'United Kingdom']",,"Estimate $27,000 - $30,000","['PABLO PICASSO  ', <br/>, 'Málaga 1881- 1973 Mougins (Spanish) ', <br/>, <br/>, 'Automobile et Oiseau (Car and Bird)', <br/>, 'Original Drawing (unsigned)', <br/>, <br/>, 'Title: Automobile et Oiseau (Car and Bird)', <br/>, <br/>, 'Medium: Drawing with crayon on the back of an invitation card for a show for the galerie Lucienne-Leonce Rosenburg.', <br/>, <br/>, 'Size: 10 x 13,6 cm / 3.90 x 5.27 in', <br/>, <br/>, 'Provenance: The collection of Ines and Gerard Sassier, France. In 1936 Dora Maar was with Picasso in Mouguins accompanied also by Man Ray and Paul Eluard. They met charming Italian sisters who were working in the Hotel Vaste Horizon. The two were employed by Picasso as cook and chamber maid. Little by little these two girls began to take a prominent part in the life of the painter. Ines married in 1942 with Gustave Sassier and lived , together with their son Gerard, born in 1946, in a small apartment close to the painter at 7 rue des Grandes Augustines in Paris. Ines became a constant companion and friend of the artist. When Picasso moved to the South of France in 1955 Innes looked after the property owned by the artist in Paris and would come down to the south during the school holidays. When the painter sold his Paris apartment in 1967 Innes made the necessary arrangements for the move on Picasso\'s behalf. Her son, Gerard, says today that the huge house was ""un musee incroyable"" with such a huge quantity of works by Picasso. Innes moved to Mougins where she took the job as chauffeur until 1970 when she left the artists service. It can be seen that the relationship lasted from 1937 until 1970. Sometimes Innes served as a model and was no doubt privy to all the affairs of Picasso during this period with Dora Maar, Francoise Gillot, Marie-Therese Waller and Jacqueline Picasso. Picasso had two great confidants in his life during this turbulent period : Innes Sassier and Jaume Sabartes. During the time of her acquaintanceship with Picasso Innes was given a number of works consisting of graphics, livres illustrees, autographs, letters and, especially, drawings made by the artist for her son Gerard Sassier. For the most part these consisted of decoupages (or paper cut-outs) showing childish scenes such as circuses, cars and animals. We were fortunate in acquiring a number of works from this source of which this is an example.', <br/>, <br/>, 'Reference: Not in Zervos or Picasso Project', <br/>, <br/>, 'Authenticity: A certificate by Maya Picasso, daughter of the artist, accompanies this work. This certificate is universally recognised as conferring authenticity on works by the artist.']",12483: PABLO PICASSO Original Drawing,https://www.liveauctioneers.com/item/6535669_12483-pablo-picasso-original-drawing,"Sold for $24,000"
"Auction ended on Mon, Apr 29, 2013",PHILLIPS,"['450 Park Avenue', 'New York, NY 10022', 'United States']","['$24,000.00', '$22,000.00', '$20,000.00', '$19,000.00', '$18,000.00', '$17,000.00', '$16,000.00', '$15,000.00', '$14,000.00', '$13,000.00', '$12,000.00', '$11,000.00', '$10,000.00', '$9,500.00', '$7,000.00']","Estimate $12,000 - $18,000","['Visage de Faune tourmenté (Tormented Faun’s Face); Dormeur (Sleeper); Visage à la Grille (Face with Grid); and Visage aux Palmes (Face with Palm-Leaves), 1956.', <br/>, <br/>, 'Four white earthenware round dishes, all diameter 16 5/8 in (42.2 cm).', <br/>, ""all incised `ref c 110', `ref c 107', `c 114', `c 116' respectively, three numbered 2/100, 11/100 and 9/100 respectively in black (sleeper not numbered but from the edition of 100) and all with Madoura Plein Feu and Empreinte Original de Picasso pottery stamps on the reverse, all in generally very good condition."", <br/>, <br/>, 'PROVENANCE Neikrug Galleries, Inc., New York']",PABLO PICASSO,https://www.liveauctioneers.com/item/17104640_pablo-picasso,"Sold for $24,000"
"Auction ended on Tue, May 24, 2016",Heritage Auctions,"['3500 Maple Avenue', '17th Floor', 'Dallas, TX 75219', 'United States']","['$24,000.00', '$22,000.00', '$20,000.00', '$19,000.00', '$18,000.00', '$10,000.00']","Estimate $20,000 - $30,000","[<b>Pablo Picasso (1881-1973)</b>, <br/>, <i>Femme du barbu</i>, ', 1953', <br/>, 'Terre de faïence pitcher, partially glazed', <br/>, '16 inches (40.6 cm) high', <br/>, 'From an edition of 500', <br/>, ""Inscribed 'Edition Picasso' with the Madoura Plein Feu stamp on the underside"", <p> LITERATURE:<br/>A. Ramié, 193.<br/><br/><br/><b>Alternate Artist Spellings:</b> ""Pablo Picasso"", ""Picasso, Pablo"", ""Picasso, Pablo Diego José Francisco de Paula Juan Nepomuceno Crispín Crispiniano de la Santissima Trinidad Ruiz Blasco"", ""Picasso, Pablo Ruiz"", ""Picasso, Pablo Ruiz y"", ""Ruiz Picasso, Pablo"", ""Ruiz y Picasso, Pablo"", ""Ruiz, Pablo"", ""Ruys Picasso, Pablo"", ""Ruys, Pablo""
        <br/></p>]","69161: Pablo Picasso (1881-1973) Femme du barbu, 1953 T",https://www.liveauctioneers.com/item/45223689_69161-pablo-picasso-1881-1973-femme-du-barbu-1953-t,"Sold for $24,000"
"Auction ended on Wed, May 22, 2013",Heritage Auctions,"['3500 Maple Avenue', '17th Floor', 'Dallas, TX 75219', 'United States']","['$24,000.00', '$23,000.00', '$22,000.00', '$20,000.00', '$19,000.00', '$18,000.00', '$17,500.00', '$15,000.00']","Estimate $30,000 - $40,000","[<b>PABLO PICASSO (Spanish, 1881-1973)</b>, <br/>, <i>Vase deux anses hautes</i>, ', 1953', <br/>, 'White earthenware turned vase, painted in black, white and black patina, with knife engraving and partial brushed glaze', <br/>, '15 x 10 x 7 inches (38.1 x 25.4 x 17.8 cm)', <br/>, 'From the edition of 400', <br/>, 'Inscribed ', <i>Edition Picasso </i>, 'in black and with ', <i>Edition Picasso </i>, 'and ', <i>Madoura Plein Feu </i>, 'pottery stamps on the underside', <p>LITERATURE:<br/>Ramié, 213<br/><br/><b>Alternate Artist Spellings:</b> ""Pablo Picasso"", ""Picasso, Pablo"", ""Picasso, Pablo Diego José Francisco de Paula Juan Nepomuceno Crispín Crispiniano de la Santissima Trinidad Ruiz Blasco"", ""Picasso, Pablo Ruiz"", ""Picasso, Pablo Ruiz y"", ""Ruiz Picasso, Pablo"", ""Ruiz y Picasso, Pablo"", ""Ruiz, Pablo"", ""Ruys Picasso, Pablo"", ""Ruys, Pablo""
        <br/></p>]","72007: PABLO PICASSO (Spanish, 1881-1973) Vase deux ans",https://www.liveauctioneers.com/item/17532188_72007-pablo-picasso-spanish-1881-1973-vase-deux-ans,"Sold for $24,000"
